ProductKey,Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,Quantity,Currency Code
1616,388001,1,2016-01-23,2016-01-27,1730210,0,1,USD
460,388002,1,2016-01-23,,962533,36,2,GBP
489,388002,2,2016-01-23,,962533,36,2,GBP
90,388003,1,2016-01-23,,205077,10,8,CAD
945,388003,2,2016-01-23,,205077,10,1,CAD
2104,388004,1,2016-01-23,2016-01-31,776431,0,1,EUR
618,388004,2,2016-01-23,2016-01-31,776431,0,3,EUR
1601,388005,1,2016-01-23,,1893487,55,4,USD
2388,388005,2,2016-01-23,,1893487,55,9,USD
1393,388006,1,2016-01-23,,1098143,41,3,GBP
1627,388006,2,2016-01-23,,1098143,41,2,GBP
133,388006,3,2016-01-23,,1098143,41,1,GBP
459,388007,1,2016-01-23,,1112613,42,4,GBP
640,388008,1,2016-01-23,,1170323,41,6,GBP
1665,388008,2,2016-01-23,,1170323,41,2,GBP
665,388008,3,2016-01-23,,1170323,41,2,GBP
158,388008,4,2016-01-23,,1170323,41,1,GBP
96,388008,5,2016-01-23,,1170323,41,3,GBP
1585,388009,1,2016-01-23,,930705,40,3,GBP
827,388010,1,2016-01-23,,1001228,39,4,GBP
1139,388010,2,2016-01-23,,1001228,39,1,GBP
454,388011,1,2016-01-23,,1702898,61,5,USD
50,388011,2,2016-01-23,,1702898,61,1,USD
1653,388011,3,2016-01-23,,1702898,61,2,USD
2094,388011,4,2016-01-23,,1702898,61,1,USD
1692,388011,5,2016-01-23,,1702898,61,3,USD
2106,388011,6,2016-01-23,,1702898,61,7,USD
1211,388011,7,2016-01-23,,1702898,61,2,USD
2113,388012,1,2016-01-23,,2086544,50,1,USD
69,388012,2,2016-01-23,,2086544,50,2,USD
1657,388013,1,2016-01-23,2016-01-30,1559552,0,1,USD
1586,388014,1,2016-01-23,,1671541,57,1,USD
1786,388014,2,2016-01-23,,1671541,57,4,USD
2501,388014,3,2016-01-23,,1671541,57,4,USD
1581,390000,1,2016-01-25,,1699570,59,1,USD
2351,390000,2,2016-01-25,,1699570,59,2,USD
189,390001,1,2016-01-25,,1301552,51,2,USD
1617,390001,2,2016-01-25,,1301552,51,7,USD
175,390001,3,2016-01-25,,1301552,51,2,USD
186,390001,4,2016-01-25,,1301552,51,2,USD
1605,390001,6,2016-01-25,,1301552,51,1,USD
537,390002,1,2016-01-25,2016-02-06,2029518,0,3,USD
1636,390002,2,2016-01-25,2016-02-06,2029518,0,2,USD
1581,390002,3,2016-01-25,2016-02-06,2029518,0,1,USD
1792,390002,4,2016-01-25,2016-02-06,2029518,0,2,USD
458,390002,5,2016-01-25,2016-02-06,2029518,0,1,USD
1635,390003,1,2016-01-25,,253233,10,1,CAD
152,390004,1,2016-01-25,,1321513,48,2,USD
1558,390005,1,2016-01-25,,549766,22,3,EUR
1594,390005,2,2016-01-25,,549766,22,1,EUR
2108,391000,1,2016-01-26,,881876,32,1,EUR
143,391000,2,2016-01-26,,881876,32,1,EUR
1662,391000,3,2016-01-26,,881876,32,2,EUR
1841,391001,1,2016-01-26,2016-02-02,361945,0,1,CAD
1636,391002,1,2016-01-26,,1201225,45,1,USD
1325,391002,2,2016-01-26,,1201225,45,1,USD
1370,391003,1,2016-01-26,,1427869,44,1,USD
1280,391003,2,2016-01-26,,1427869,44,6,USD
1588,391004,1,2016-01-26,,444160,19,3,EUR
69,391004,2,2016-01-26,,444160,19,6,EUR
1467,391006,1,2016-01-26,,1885990,51,1,USD
1590,391006,2,2016-01-26,,1885990,51,2,USD
1705,391007,1,2016-01-26,,125950,6,1,AUD
138,391007,2,2016-01-26,,125950,6,1,AUD
1613,392000,1,2016-01-27,,1302998,51,3,USD
1490,392000,2,2016-01-27,,1302998,51,1,USD
155,392001,1,2016-01-27,,1227891,54,2,USD
430,392002,1,2016-01-27,,1855347,59,2,USD
1168,392002,2,2016-01-27,,1855347,59,1,USD
144,392002,3,2016-01-27,,1855347,59,2,USD
2298,392002,4,2016-01-27,,1855347,59,2,USD
156,392003,1,2016-01-27,2016-02-04,1471397,0,8,USD
2118,392004,1,2016-01-27,2016-02-01,401785,0,3,EUR
1441,392004,2,2016-01-27,2016-02-01,401785,0,2,EUR
1449,392004,3,2016-01-27,2016-02-01,401785,0,2,EUR
1698,392004,4,2016-01-27,2016-02-01,401785,0,1,EUR
2006,392004,5,2016-01-27,2016-02-01,401785,0,1,EUR
1586,392005,1,2016-01-27,,1458301,48,1,USD
1050,392005,2,2016-01-27,,1458301,48,1,USD
1100,392005,3,2016-01-27,,1458301,48,6,USD
1607,392005,4,2016-01-27,,1458301,48,9,USD
149,392006,1,2016-01-27,,1310403,65,6,USD
1863,392006,2,2016-01-27,,1310403,65,2,USD
84,392007,1,2016-01-27,,1079159,41,5,GBP
1573,392007,2,2016-01-27,,1079159,41,2,GBP
185,392007,3,2016-01-27,,1079159,41,1,GBP
1659,392008,1,2016-01-27,,992150,39,3,GBP
2161,392009,1,2016-01-27,,1724829,54,3,USD
1387,392009,2,2016-01-27,,1724829,54,1,USD
1629,392010,1,2016-01-27,,651767,18,5,EUR
522,392010,2,2016-01-27,,651767,18,1,EUR
1668,392010,3,2016-01-27,,651767,18,2,EUR
189,392010,4,2016-01-27,,651767,18,9,EUR
1522,392010,5,2016-01-27,,651767,18,1,EUR
455,392010,6,2016-01-27,,651767,18,1,EUR
2267,393001,1,2016-01-28,,530451,19,7,EUR
1228,393001,2,2016-01-28,,530451,19,4,EUR
1593,393001,3,2016-01-28,,530451,19,1,EUR
1157,393001,4,2016-01-28,,530451,19,5,EUR
662,393002,1,2016-01-28,,792110,28,9,EUR
2000,393003,1,2016-01-28,,1188400,38,2,GBP
2102,393003,2,2016-01-28,,1188400,38,1,GBP
1608,393003,3,2016-01-28,,1188400,38,9,GBP
415,393004,1,2016-01-28,2016-02-09,2007813,0,3,USD
1629,393004,2,2016-01-28,2016-02-09,2007813,0,1,USD
175,393005,1,2016-01-28,,1112419,39,6,GBP
2511,393005,2,2016-01-28,,1112419,39,2,GBP
1657,393005,3,2016-01-28,,1112419,39,3,GBP
417,393005,4,2016-01-28,,1112419,39,2,GBP
417,393006,1,2016-01-28,,1765324,51,2,USD
2305,393006,2,2016-01-28,,1765324,51,2,USD
1763,393007,1,2016-01-28,,1206405,45,1,USD
121,393007,2,2016-01-28,,1206405,45,1,USD
2387,393007,3,2016-01-28,,1206405,45,7,USD
1901,393007,4,2016-01-28,,1206405,45,3,USD
2038,393008,1,2016-01-28,,1823888,57,1,USD
2024,393009,1,2016-01-28,,1765579,56,1,USD
1616,393010,1,2016-01-28,2016-02-06,313968,0,7,CAD
1477,393010,2,2016-01-28,2016-02-06,313968,0,2,CAD
979,394000,1,2016-01-29,2016-02-09,1736019,0,1,USD
113,394000,2,2016-01-29,2016-02-09,1736019,0,4,USD
1228,394001,1,2016-01-29,,186894,5,5,AUD
519,394001,2,2016-01-29,,186894,5,8,AUD
1652,394001,3,2016-01-29,,186894,5,3,AUD
1695,394002,1,2016-01-29,,452923,27,1,EUR
1688,394002,2,2016-01-29,,452923,27,2,EUR
326,394003,1,2016-01-29,,431461,27,2,EUR
1697,394003,2,2016-01-29,,431461,27,3,EUR
654,394003,3,2016-01-29,,431461,27,2,EUR
1417,394004,1,2016-01-29,,602720,16,2,EUR
1138,394004,2,2016-01-29,,602720,16,1,EUR
1190,394004,3,2016-01-29,,602720,16,2,EUR
174,394005,1,2016-01-29,,1810401,65,4,USD
1712,394005,2,2016-01-29,,1810401,65,6,USD
1802,394006,1,2016-01-29,,1041067,37,6,GBP
2077,394007,1,2016-01-29,,1337730,63,5,USD
128,395000,1,2016-01-30,,829132,32,4,EUR
2089,395001,1,2016-01-30,,216550,10,3,CAD
1610,395001,2,2016-01-30,,216550,10,1,CAD
1779,395001,3,2016-01-30,,216550,10,8,CAD
105,395002,1,2016-01-30,,250944,8,3,CAD
1621,395002,2,2016-01-30,,250944,8,3,CAD
2355,395003,1,2016-01-30,,1296866,54,2,USD
1209,395003,2,2016-01-30,,1296866,54,3,USD
2,395003,3,2016-01-30,,1296866,54,9,USD
1291,395004,1,2016-01-30,,2063107,45,2,USD
2178,395004,2,2016-01-30,,2063107,45,2,USD
1986,395004,3,2016-01-30,,2063107,45,8,USD
1630,395005,1,2016-01-30,,2082135,54,5,USD
1589,395005,2,2016-01-30,,2082135,54,5,USD
697,395006,1,2016-01-30,,127193,5,2,AUD
1249,395006,2,2016-01-30,,127193,5,1,AUD
1990,395006,3,2016-01-30,,127193,5,7,AUD
1581,395006,4,2016-01-30,,127193,5,1,AUD
1605,395007,1,2016-01-30,,1714451,54,2,USD
1603,395007,2,2016-01-30,,1714451,54,4,USD
2014,395007,3,2016-01-30,,1714451,54,6,USD
128,395008,1,2016-01-30,,1401419,61,2,USD
1156,395009,1,2016-01-30,,731556,29,2,EUR
1076,395010,1,2016-01-30,,1549964,55,5,USD
1587,395011,1,2016-01-30,,1114319,36,1,GBP
142,395011,2,2016-01-30,,1114319,36,2,GBP
1933,395011,3,2016-01-30,,1114319,36,3,GBP
1784,395012,1,2016-01-30,,1418448,65,7,USD
1313,395012,2,2016-01-30,,1418448,65,3,USD
1605,395014,1,2016-01-30,,1178352,42,10,GBP
1649,397000,1,2016-02-01,,1677739,55,9,USD
1458,397001,1,2016-02-01,,1140654,37,6,GBP
390,397001,2,2016-02-01,,1140654,37,1,GBP
1607,397002,1,2016-02-01,2016-02-09,1348253,0,2,USD
97,397002,2,2016-02-01,2016-02-09,1348253,0,2,USD
2012,397002,3,2016-02-01,2016-02-09,1348253,0,2,USD
955,397003,1,2016-02-01,,760816,29,1,EUR
1614,397003,2,2016-02-01,,760816,29,1,EUR
1109,397003,3,2016-02-01,,760816,29,4,EUR
123,397004,1,2016-02-01,2016-02-10,1866421,0,2,USD
625,397004,2,2016-02-01,2016-02-10,1866421,0,1,USD
1641,397004,3,2016-02-01,2016-02-10,1866421,0,4,USD
1192,397005,1,2016-02-01,,1650783,64,10,USD
2164,397005,2,2016-02-01,,1650783,64,4,USD
1432,397005,3,2016-02-01,,1650783,64,3,USD
1983,397005,4,2016-02-01,,1650783,64,4,USD
1226,397005,5,2016-02-01,,1650783,64,2,USD
1697,397005,6,2016-02-01,,1650783,64,3,USD
1409,397005,7,2016-02-01,,1650783,64,5,USD
1799,398000,1,2016-02-02,,1110229,42,1,GBP
1588,398001,1,2016-02-02,,130214,5,7,AUD
1259,398001,2,2016-02-02,,130214,5,8,AUD
1194,398001,3,2016-02-02,,130214,5,1,AUD
374,398001,4,2016-02-02,,130214,5,6,AUD
160,398002,1,2016-02-02,,1822089,44,4,USD
1612,398002,2,2016-02-02,,1822089,44,2,USD
31,398003,1,2016-02-02,,1355155,51,1,USD
439,398003,3,2016-02-02,,1355155,51,1,USD
1026,398003,4,2016-02-02,,1355155,51,3,USD
70,398004,1,2016-02-02,,1001493,36,2,GBP
2060,398004,2,2016-02-02,,1001493,36,3,GBP
1736,398004,3,2016-02-02,,1001493,36,9,GBP
84,398004,4,2016-02-02,,1001493,36,1,GBP
1642,398005,1,2016-02-02,,1761462,63,5,USD
424,398005,2,2016-02-02,,1761462,63,3,USD
1672,398005,3,2016-02-02,,1761462,63,1,USD
445,398005,4,2016-02-02,,1761462,63,8,USD
1274,398006,1,2016-02-02,,857287,34,1,EUR
1348,398006,2,2016-02-02,,857287,34,4,EUR
1556,398006,3,2016-02-02,,857287,34,3,EUR
1525,398006,4,2016-02-02,,857287,34,2,EUR
326,398006,5,2016-02-02,,857287,34,1,EUR
1056,398006,6,2016-02-02,,857287,34,1,EUR
702,398006,7,2016-02-02,,857287,34,3,EUR
445,398007,1,2016-02-02,,1042883,42,5,GBP
1804,398007,2,2016-02-02,,1042883,42,3,GBP
1633,399000,1,2016-02-03,,1887449,64,5,USD
1781,399001,1,2016-02-03,,687377,12,10,EUR
2054,399002,1,2016-02-03,,1476450,51,2,USD
1631,399003,1,2016-02-03,,1232687,59,5,USD
93,399003,2,2016-02-03,,1232687,59,2,USD
1589,399003,3,2016-02-03,,1232687,59,2,USD
1802,399003,4,2016-02-03,,1232687,59,4,USD
1576,399003,5,2016-02-03,,1232687,59,2,USD
103,399003,6,2016-02-03,,1232687,59,2,USD
1058,399004,1,2016-02-03,2016-02-11,822698,0,3,EUR
361,399006,1,2016-02-03,,1363203,65,7,USD
1576,399007,1,2016-02-03,,1191228,38,1,GBP
1543,399007,2,2016-02-03,,1191228,38,1,GBP
735,399009,1,2016-02-03,,784001,28,5,EUR
73,399009,2,2016-02-03,,784001,28,6,EUR
1516,399010,1,2016-02-03,,906625,36,1,GBP
2147,399010,2,2016-02-03,,906625,36,1,GBP
1624,399010,3,2016-02-03,,906625,36,1,GBP
1627,399010,4,2016-02-03,,906625,36,4,GBP
1142,399010,5,2016-02-03,,906625,36,1,GBP
1424,399010,6,2016-02-03,,906625,36,6,GBP
138,400000,1,2016-02-04,,1883755,61,2,USD
71,400000,2,2016-02-04,,1883755,61,4,USD
2037,400001,1,2016-02-04,,264640,8,1,CAD
1199,400001,2,2016-02-04,,264640,8,3,CAD
54,400002,1,2016-02-04,,363872,9,1,CAD
2019,400002,2,2016-02-04,,363872,9,1,CAD
1293,400002,3,2016-02-04,,363872,9,4,CAD
419,400002,4,2016-02-04,,363872,9,8,CAD
164,400003,1,2016-02-04,,446883,27,8,EUR
1638,400003,2,2016-02-04,,446883,27,1,EUR
1331,400003,3,2016-02-04,,446883,27,7,EUR
1426,400004,1,2016-02-04,,106880,5,10,AUD
1619,400004,2,2016-02-04,,106880,5,7,AUD
180,400004,3,2016-02-04,,106880,5,1,AUD
1837,400004,4,2016-02-04,,106880,5,1,AUD
1913,400005,1,2016-02-04,,2065817,65,9,USD
1284,400006,1,2016-02-04,2016-02-10,1996959,0,3,USD
152,400007,1,2016-02-04,,1987941,63,5,USD
1420,400007,2,2016-02-04,,1987941,63,2,USD
181,400007,3,2016-02-04,,1987941,63,3,USD
1746,400009,1,2016-02-04,,1310047,45,2,USD
1746,400010,1,2016-02-04,2016-02-10,606808,0,8,EUR
1664,400010,2,2016-02-04,2016-02-10,606808,0,3,EUR
965,400010,3,2016-02-04,2016-02-10,606808,0,3,EUR
458,400011,1,2016-02-04,,1122248,37,2,GBP
1583,401002,1,2016-02-05,,1787415,48,2,USD
1409,401002,2,2016-02-05,,1787415,48,3,USD
303,401002,3,2016-02-05,,1787415,48,1,USD
156,401002,4,2016-02-05,,1787415,48,4,USD
34,401003,1,2016-02-05,,376977,8,2,CAD
667,401004,1,2016-02-05,,1565847,47,6,USD
2044,401005,1,2016-02-05,,953489,41,7,GBP
501,401005,2,2016-02-05,,953489,41,2,GBP
400,401005,3,2016-02-05,,953489,41,5,GBP
58,401005,4,2016-02-05,,953489,41,1,GBP
1612,401005,5,2016-02-05,,953489,41,6,GBP
1591,401005,6,2016-02-05,,953489,41,3,GBP
1494,401007,1,2016-02-05,,1774119,47,3,USD
1466,402000,1,2016-02-06,,1086200,37,1,GBP
1315,402000,2,2016-02-06,,1086200,37,3,GBP
83,402001,1,2016-02-06,,732289,28,2,EUR
1647,402001,2,2016-02-06,,732289,28,1,EUR
112,402001,3,2016-02-06,,732289,28,2,EUR
1495,402001,4,2016-02-06,,732289,28,5,EUR
1602,402002,1,2016-02-06,,1673191,47,7,USD
1134,402004,1,2016-02-06,,1906975,54,5,USD
2301,402005,1,2016-02-06,,941746,39,7,GBP
153,402005,2,2016-02-06,,941746,39,2,GBP
146,402006,1,2016-02-06,,1763642,64,3,USD
2030,402006,2,2016-02-06,,1763642,64,7,USD
1632,402007,1,2016-02-06,,957784,41,5,GBP
1132,402007,2,2016-02-06,,957784,41,2,GBP
1002,402007,3,2016-02-06,,957784,41,3,GBP
191,402008,1,2016-02-06,,1427596,61,3,USD
2110,402008,2,2016-02-06,,1427596,61,8,USD
154,402009,1,2016-02-06,,783691,30,4,EUR
1163,402009,2,2016-02-06,,783691,30,6,EUR
974,402010,1,2016-02-06,2016-02-13,1653624,0,3,USD
147,402011,1,2016-02-06,,1730479,59,4,USD
53,402011,2,2016-02-06,,1730479,59,2,USD
505,402012,1,2016-02-06,,1392371,51,8,USD
1109,402012,2,2016-02-06,,1392371,51,2,USD
1512,402012,3,2016-02-06,,1392371,51,4,USD
1033,402012,4,2016-02-06,,1392371,51,8,USD
135,402013,1,2016-02-06,,729681,28,3,EUR
160,402013,2,2016-02-06,,729681,28,6,EUR
2139,402013,3,2016-02-06,,729681,28,1,EUR
119,402013,4,2016-02-06,,729681,28,1,EUR
136,404000,1,2016-02-08,,1258466,54,3,USD
1258,404000,2,2016-02-08,,1258466,54,5,USD
1595,404000,3,2016-02-08,,1258466,54,1,USD
2109,404000,4,2016-02-08,,1258466,54,2,USD
2153,404001,1,2016-02-08,,495894,22,2,EUR
1635,404001,2,2016-02-08,,495894,22,1,EUR
1612,404002,1,2016-02-08,,1324963,57,3,USD
166,404002,2,2016-02-08,,1324963,57,1,USD
1545,404002,3,2016-02-08,,1324963,57,2,USD
471,404002,4,2016-02-08,,1324963,57,3,USD
2502,404004,1,2016-02-08,,368115,10,1,CAD
1272,404004,2,2016-02-08,,368115,10,5,CAD
404,404004,3,2016-02-08,,368115,10,1,CAD
491,404005,1,2016-02-08,2016-02-16,295597,0,1,CAD
1456,404005,2,2016-02-08,2016-02-16,295597,0,5,CAD
1683,405000,1,2016-02-09,,1548406,47,2,USD
375,405001,1,2016-02-09,,1437592,50,8,USD
768,405001,2,2016-02-09,,1437592,50,2,USD
1640,405001,3,2016-02-09,,1437592,50,1,USD
429,405002,1,2016-02-09,,474309,27,4,EUR
2105,405002,2,2016-02-09,,474309,27,4,EUR
1620,405002,3,2016-02-09,,474309,27,2,EUR
126,405002,4,2016-02-09,,474309,27,2,EUR
337,405002,5,2016-02-09,,474309,27,7,EUR
2367,405002,6,2016-02-09,,474309,27,2,EUR
1639,405002,7,2016-02-09,,474309,27,1,EUR
1648,405003,1,2016-02-09,,582819,24,3,EUR
1302,405003,2,2016-02-09,,582819,24,1,EUR
1608,405005,1,2016-02-09,2016-02-15,39894,0,8,AUD
1618,405006,1,2016-02-09,,622011,17,1,EUR
1603,405006,2,2016-02-09,,622011,17,1,EUR
1599,405006,3,2016-02-09,,622011,17,8,EUR
1413,405007,1,2016-02-09,,1906549,57,2,USD
1134,406000,1,2016-02-10,,1533894,50,2,USD
1684,406001,1,2016-02-10,2016-02-15,1610147,0,5,USD
100,406001,2,2016-02-10,2016-02-15,1610147,0,2,USD
1500,406001,3,2016-02-10,2016-02-15,1610147,0,3,USD
430,406001,4,2016-02-10,2016-02-15,1610147,0,3,USD
2099,406001,5,2016-02-10,2016-02-15,1610147,0,1,USD
450,406001,6,2016-02-10,2016-02-15,1610147,0,1,USD
452,406001,7,2016-02-10,2016-02-15,1610147,0,2,USD
1791,406002,1,2016-02-10,,1954639,47,1,USD
64,406002,2,2016-02-10,,1954639,47,7,USD
1191,406002,3,2016-02-10,,1954639,47,1,USD
432,406003,1,2016-02-10,,1310201,65,10,USD
100,406003,2,2016-02-10,,1310201,65,3,USD
725,406004,1,2016-02-10,,1389462,43,1,USD
2495,406005,1,2016-02-10,,1883820,61,7,USD
90,406005,2,2016-02-10,,1883820,61,3,USD
593,406006,1,2016-02-10,,761306,29,2,EUR
62,406006,2,2016-02-10,,761306,29,3,EUR
1584,406006,3,2016-02-10,,761306,29,1,EUR
979,406006,4,2016-02-10,,761306,29,7,EUR
135,406006,5,2016-02-10,,761306,29,1,EUR
1703,406006,6,2016-02-10,,761306,29,2,EUR
1602,406007,1,2016-02-10,2016-02-20,1451764,0,2,USD
430,406008,1,2016-02-10,,1827243,66,1,USD
435,406008,2,2016-02-10,,1827243,66,9,USD
152,406008,3,2016-02-10,,1827243,66,4,USD
2421,406008,4,2016-02-10,,1827243,66,5,USD
1703,406008,5,2016-02-10,,1827243,66,3,USD
72,406008,6,2016-02-10,,1827243,66,4,USD
305,406008,7,2016-02-10,,1827243,66,4,USD
537,406009,1,2016-02-10,,332217,8,3,CAD
1605,406010,1,2016-02-10,,490481,20,3,EUR
1593,406010,2,2016-02-10,,490481,20,3,EUR
2436,406010,3,2016-02-10,,490481,20,2,EUR
2168,406010,4,2016-02-10,,490481,20,1,EUR
1369,407000,1,2016-02-11,,526411,19,3,EUR
150,407000,2,2016-02-11,,526411,19,3,EUR
1008,407001,1,2016-02-11,,993480,37,3,GBP
1606,407001,2,2016-02-11,,993480,37,1,GBP
1446,407001,3,2016-02-11,,993480,37,7,GBP
1092,407002,1,2016-02-11,2016-02-16,1342915,0,8,USD
1743,407003,1,2016-02-11,,960606,38,1,GBP
2033,407003,2,2016-02-11,,960606,38,1,GBP
114,407003,3,2016-02-11,,960606,38,1,GBP
1674,407004,1,2016-02-11,,307767,10,2,CAD
1361,407004,2,2016-02-11,,307767,10,5,CAD
1667,407004,3,2016-02-11,,307767,10,1,CAD
597,407005,1,2016-02-11,,2043928,59,2,USD
2501,407005,2,2016-02-11,,2043928,59,2,USD
523,407005,3,2016-02-11,,2043928,59,1,USD
327,407005,4,2016-02-11,,2043928,59,3,USD
81,407005,5,2016-02-11,,2043928,59,6,USD
1018,407006,1,2016-02-11,,516663,27,4,EUR
957,407006,2,2016-02-11,,516663,27,1,EUR
151,407007,1,2016-02-11,,224111,10,1,CAD
1845,407007,2,2016-02-11,,224111,10,3,CAD
1675,407007,3,2016-02-11,,224111,10,1,CAD
1578,407007,4,2016-02-11,,224111,10,1,CAD
1863,407009,1,2016-02-11,,367131,9,6,CAD
385,407009,2,2016-02-11,,367131,9,1,CAD
1580,407010,1,2016-02-11,2016-02-14,1380756,0,1,USD
2083,407010,2,2016-02-11,2016-02-14,1380756,0,6,USD
1693,407010,3,2016-02-11,2016-02-14,1380756,0,2,USD
596,407011,1,2016-02-11,,1983649,50,1,USD
446,407011,2,2016-02-11,,1983649,50,2,USD
146,407011,3,2016-02-11,,1983649,50,1,USD
774,407011,4,2016-02-11,,1983649,50,2,USD
1252,408001,1,2016-02-12,,322186,9,5,CAD
1703,408001,2,2016-02-12,,322186,9,4,CAD
1093,408001,3,2016-02-12,,322186,9,6,CAD
1655,408001,4,2016-02-12,,322186,9,5,CAD
1279,408002,1,2016-02-12,,1297155,43,3,USD
1584,408003,1,2016-02-12,,1716565,61,7,USD
95,408003,2,2016-02-12,,1716565,61,1,USD
1063,408003,3,2016-02-12,,1716565,61,10,USD
1905,408003,4,2016-02-12,,1716565,61,3,USD
1679,408004,1,2016-02-12,,784296,29,2,EUR
449,408005,1,2016-02-12,,1788888,57,6,USD
1843,408005,2,2016-02-12,,1788888,57,1,USD
1699,408005,3,2016-02-12,,1788888,57,1,USD
2057,408005,4,2016-02-12,,1788888,57,1,USD
1648,408005,5,2016-02-12,,1788888,57,1,USD
157,408006,1,2016-02-12,,1551319,61,3,USD
2496,408006,2,2016-02-12,,1551319,61,4,USD
1826,408006,3,2016-02-12,,1551319,61,1,USD
1929,408006,4,2016-02-12,,1551319,61,3,USD
654,408007,1,2016-02-12,,656387,14,2,EUR
1707,408008,1,2016-02-12,,326510,10,4,CAD
115,408010,1,2016-02-12,,1908175,47,2,USD
125,409000,1,2016-02-13,,1747015,64,2,USD
1789,409000,2,2016-02-13,,1747015,64,7,USD
120,409000,3,2016-02-13,,1747015,64,7,USD
1788,409000,4,2016-02-13,,1747015,64,1,USD
2094,409001,1,2016-02-13,2016-02-17,1856221,0,2,USD
161,409001,2,2016-02-13,2016-02-17,1856221,0,7,USD
1598,409001,3,2016-02-13,2016-02-17,1856221,0,3,USD
2109,409001,4,2016-02-13,2016-02-17,1856221,0,3,USD
560,409002,1,2016-02-13,,1959938,66,7,USD
1315,409003,1,2016-02-13,,919575,38,1,GBP
2508,409003,2,2016-02-13,,919575,38,7,GBP
107,409003,3,2016-02-13,,919575,38,7,GBP
1634,409004,1,2016-02-13,,1303360,53,1,USD
2266,409004,2,2016-02-13,,1303360,53,5,USD
1643,409004,3,2016-02-13,,1303360,53,3,USD
1037,409004,4,2016-02-13,,1303360,53,1,USD
1334,409005,1,2016-02-13,,1156077,42,2,GBP
1995,409005,2,2016-02-13,,1156077,42,2,GBP
2435,409006,1,2016-02-13,,1345382,56,1,USD
1563,409006,2,2016-02-13,,1345382,56,2,USD
456,409006,3,2016-02-13,,1345382,56,1,USD
1743,409007,1,2016-02-13,,65163,5,2,AUD
47,409008,1,2016-02-13,,581812,20,1,EUR
1323,409008,2,2016-02-13,,581812,20,2,EUR
111,409008,3,2016-02-13,,581812,20,7,EUR
2488,409009,1,2016-02-13,,824810,32,4,EUR
1576,409009,2,2016-02-13,,824810,32,1,EUR
2093,409010,1,2016-02-13,,1179746,39,2,GBP
437,409011,1,2016-02-13,,471223,23,5,EUR
1170,409011,2,2016-02-13,,471223,23,1,EUR
55,409011,3,2016-02-13,,471223,23,8,EUR
18,409011,4,2016-02-13,,471223,23,3,EUR
1654,409011,6,2016-02-13,,471223,23,2,EUR
1243,409012,1,2016-02-13,,2044567,57,5,USD
1458,409013,1,2016-02-13,,1837049,64,2,USD
336,409013,2,2016-02-13,,1837049,64,6,USD
451,409014,1,2016-02-13,,448232,19,10,EUR
1514,409014,2,2016-02-13,,448232,19,1,EUR
1420,409014,3,2016-02-13,,448232,19,1,EUR
1175,409015,1,2016-02-13,,613693,15,2,EUR
1402,409016,1,2016-02-13,,1451919,63,6,USD
864,409016,2,2016-02-13,,1451919,63,2,USD
71,409016,3,2016-02-13,,1451919,63,3,USD
2114,409016,4,2016-02-13,,1451919,63,8,USD
2023,409018,1,2016-02-13,,1083191,37,1,GBP
173,409018,2,2016-02-13,,1083191,37,2,GBP
184,409019,1,2016-02-13,,1157316,41,1,GBP
1977,409020,1,2016-02-13,2016-02-24,250944,0,1,CAD
1642,409021,1,2016-02-13,2016-02-22,730203,0,1,EUR
1850,409022,1,2016-02-13,2016-02-25,944448,0,4,GBP
1605,410000,1,2016-02-14,,1349131,51,1,USD
2159,410000,2,2016-02-14,,1349131,51,2,USD
2110,410000,3,2016-02-14,,1349131,51,2,USD
609,410001,1,2016-02-14,,316485,10,7,CAD
425,410001,2,2016-02-14,,316485,10,4,CAD
148,411000,1,2016-02-15,,761306,30,3,EUR
1063,411001,1,2016-02-15,,1796950,63,2,USD
58,411001,2,2016-02-15,,1796950,63,2,USD
1575,411001,3,2016-02-15,,1796950,63,1,USD
1390,411001,4,2016-02-15,,1796950,63,8,USD
442,411001,5,2016-02-15,,1796950,63,1,USD
1616,411002,1,2016-02-15,2016-02-25,1965605,0,4,USD
86,411003,1,2016-02-15,,1602459,65,3,USD
2102,411003,2,2016-02-15,,1602459,65,2,USD
1609,411003,3,2016-02-15,,1602459,65,4,USD
1603,411004,1,2016-02-15,,1916734,61,4,USD
1632,411004,2,2016-02-15,,1916734,61,2,USD
64,411004,3,2016-02-15,,1916734,61,1,USD
80,411005,1,2016-02-15,,211746,9,1,CAD
1008,411005,2,2016-02-15,,211746,9,2,CAD
125,411005,3,2016-02-15,,211746,9,2,CAD
2090,411006,1,2016-02-15,,1627570,63,2,USD
99,411006,2,2016-02-15,,1627570,63,3,USD
93,411006,4,2016-02-15,,1627570,63,8,USD
1599,411007,1,2016-02-15,,950191,39,3,GBP
72,411007,2,2016-02-15,,950191,39,1,GBP
1381,411007,3,2016-02-15,,950191,39,4,GBP
1297,411007,4,2016-02-15,,950191,39,2,GBP
1644,411009,1,2016-02-15,,676059,17,4,EUR
1592,411009,2,2016-02-15,,676059,17,3,EUR
1976,411009,3,2016-02-15,,676059,17,4,EUR
61,411009,4,2016-02-15,,676059,17,1,EUR
2078,411009,5,2016-02-15,,676059,17,3,EUR
608,411010,1,2016-02-15,,1942072,59,5,USD
421,411010,2,2016-02-15,,1942072,59,1,USD
